2009,A012496
2008,A012496
2015,A028412
2014,A028412
2014,A028412
2013,A028412
2011,A019855
2010,A019855
2009,A019855
2008,A019855
2010,A022735
2011,A016526
2011,A021923
2011,A019872
2010,A019872
2009,A019872
2011,A027692
2010,A027692
2009,A027692
2008,A027692
2011,A027259
2010,A027259
2012,A026084
2011,A026084
2010,A026084
2011,A003744
2010,A003744
2009,A003744
2008,A003744
2012,A023131
2016,A011199
2015,A011199
2014,A011199
2013,A011199
2016,A012578
2015,A012578
2014,A012578
2013,A012578
2016,A029073
2015,A029073
2014,A029073
2014,A029073
2014,A029073
2012,A004808
2011,A004808
2010,A004808
2012,A004254
2011,A004254
2010,A004254
2009,A004254
2008,A004254
2007,A004254
2012,A024779
2011,A024779
2010,A024779
2009,A024779
2008,A024779
2015,A029070
2014,A029070
2013,A029070
2015,A024271B
2014,A024271B
2013,A024271B
2012,A001665
2011,A001665
2010,A001665
2009,A001665
2010,A011979
2009,A011979
2008,A011979
2011,A018863
2010,A018863
2009,A018863
2011,A019876
2010,A019876
2009,A019876
2008,A019876
2007,A019876
2015,A027261
2014,A027261
2013,A027261
2015,A027762
2014,A027762
2013,A027762
2011,A017155
2010,A017155
2009,A017155
2008,A017155
2011,A016743
2010,A016743
2009,A016743
2008,A016743
2011,A003488
2010,A003488
2011,A009750
2015,A012138A
2014,A012138A
2013,A012138A
2012,A012138A
2015,A012138B
2014,A012138B
2013,A012138B
2012,A012138B
2011,A001199
2010,A001199
2009,A001199
2008,A001199
2015,A001199A
2014,A001199A
2013,A001199A
2012,A001199A
2015,A001199B
2014,A001199B
2013,A001199B
2012,A001199B
2015,A012073A
2014,A012073A
2013,A012073A
2012,A012073A
2015,A012073B
2014,A012073B
2013,A012073B
2012,A012073B
2011,A010526
2010,A010526
2009,A010526
2008,A010526
2015,A023315
2014,A023315
2014,A023315
2013,A023315
2012,A023315
2011,A012073
2010,A012073
2009,A012073
2008,A012073
2015,A024579
2014,A024579
2014,A024579
2014,A024579
2013,A024579
2015,A024578
2014,A024578
2014,A024578
2014,A024578
2014,A024578
2013,A024578
2012,A024578
2011,A016734
2010,A016734
2008,A017680
2011,A021673
2010,A021673
2009,A021673
2008,A021673
2011,A016766
2010,A016766
2009,A016766
2015,A026448
2014,A026448
2013,A026448
2012,A026448
2015,A025715
2014,A025715
2013,A025715
2012,A025715
2015,A029813
2014,A029813
2013,A029813
2012,A029813
2015,A029849
2014,A029849
2013,A029849
2012,A029849
2015,A029850
2014,A029850
2013,A029850
2012,A029850
2015,A029848
2014,A029848
2013,A029848
2012,A029848
2015,A026594
2013,A026594
2010,A019862
2011,A015877
2015,A029390
2014,A029390
2013,A029390
2012,A029390
2012,A029390
2011,A016733B
2010,A016733B
2009,A016733B
2011,A014592
2010,A014592
2009,A014592
2008,A014592
2011,A022325
2010,A022325
2009,A022325
2008,A022325
2011,A016407
2010,A016407
2010,A017303
2009,A017303
2008,A017303
2010,A004262
2011,A012004
2016,A025765
2015,A025765
2014,A025765
2013,A025765
2012,A025765
2015,A027483
2014,A027483
2013,A027483
2013,A027483
2013,A027483
2012,A027483
2011,A026565
2011,A026565
2011,A026565
2011,A018766
2010,A018766
2009,A018766
2011,A017486
2015,A030173
2014,A030173
2013,A030173
2012,A030173
2011,A024423
2010,A024423
2011,A017132
2010,A017132
2009,A017132
2008,A017132
2015,A025393A
2014,A025393A
2013,A025393A
2012,A025393A
2015,A025393B
2014,A025393B
2013,A025393B
2012,A025393B
2011,A017776
2010,A017776
2009,A017776
2008,A017776
2010,A022434
2016,A018025
2015,A018025
2014,A018025
2013,A018025
2012,A018025
2016,A029219
2015,A029219
2014,A029219
2013,A029219
2013,A029219
2012,A029219
2011,A014773A
2010,A014773A
2009,A014773A
2008,A014773A
2011,A017922
2010,A017922
2009,A017922
2008,A017922
2011,A020996
2010,A020996
2009,A020996
2008,A020996
2015,A027750
2014,A027750
2013,A027750
2012,A027750
2015,A030664
2014,A030664
2013,A030664
2012,A030664
2011,A027260
2010,A027260
2009,A027260
2010,A006778
2009,A006778
2008,A006778
2011,A013373
2010,A013373
2010,A023175B
2009,A023175B
2008,A023175B
2015,A029123
2014,A029123
2013,A029123
2012,A029123
2011,A029123
2015,A029174
2014,A029174
2013,A029174
2013,A029174
2012,A029174
2011,A029174
2001,A009273
2015,A028307
2014,A028307
2013,A028307
2012,A028307
2011,A028307
2016,A023396
2015,A023396
2015,A023396
2015,A023396
2014,A023396
2014,A023396
2013,A023396
2012,A023396
2012,A023396
2011,A023396
2011,A023396
2016,A030124
2016,A030124
2015,A030124
2014,A030124
2013,A030124
2012,A030124
2011,A030124
2015,A028310
2014,A028310
2013,A028310
2012,A028310
2011,A028310
2011,A028310
2010,A020448
2009,A020448
2008,A020448
2010,A011238
2009,A011238
2008,A011238
2007,A011238
2015,A029538
2014,A029538
2013,A029538
2012,A029538
2012,A029538
2011,A029538
2015,A029364
2014,A029364
2013,A029364
2012,A029364
2011,A029364
2010,A028515
2009,A028515
2010,A028501
2009,A028501
2015,A029912
2014,A029912
2013,A029912
2012,A029912
2011,A029912
2016,A028134
2015,A028134
2015,A028134
2014,A028134
2013,A028134
2013,A028134
2012,A028134
2011,A028134
2016,A030596
2015,A030596
2015,A030596
2014,A030596
2013,A030596
2012,A030596
2011,A030596
2016,A030125
2015,A030125
2014,A030125
2013,A030125
2012,A030125
2011,A030125
2015,A027566
2014,A027566
2013,A027566
2012,A027566
2015,A030797
2014,A030797
2013,A030797
2012,A030797
2011,A030797
2015,A023720
2014,A023720
2013,A023720
2012,A023720
2012,A023720
2010,A015140
2009,A015140
2010,A016309
2010,A011675
2009,A011675
2010,A024359A
2009,A024359A
2009,A010666
2008,A010666
2007,A010666
2015,A018733
2014,A018733
2013,A018733
2012,A018733
2011,A018733
2015,A018733
2014,A018733
2013,A018733
2012,A018733
2011,A018733
2010,A013879
2009,A013879
2008,A013879
2010,A004806
2010,A017117
2016,A023810
2015,A023810
2014,A023810
2013,A023810
2016,A028424
2015,A028424
2014,A028424
2014,A028424
2014,A028424
2013,A028424
2013,A028424
2012,A028424
2011,A028424
2010,A006154
2015,A006154B
2015,A006154B
2014,A006154B
2013,A006154B
2012,A006154B
2011,A006154B
2016,A006154A
2015,A006154A
2014,A006154A
2013,A006154A
2012,A006154A
2011,A006154A
2015,A029858
2014,A029858
2013,A029858
2012,A029858
2011,A029858
2015,A029755
2014,A029755
2013,A029755
2012,A029755
2011,A029755
2015,A029071
2014,A029071
2013,A029071
2012,A029071
2010,A024112
2009,A024112
2015,A022377
2015,A022377
