2011,S020327
2010,S020327
2014,S020548
2013,S020548
2012,S020548
2011,S020548
2010,S020548
2015,S016456
2014,S016456
2013,S016456
2012,S016456
2011,S016456
2010,S016456
2014,S020540
2013,S020540
2012,S020540
2011,S020540
2010,S020540
2015,S016639
2014,S016639
2013,S016639
2012,S016639
2011,S016639
2010,S016639
2012,S019960
2011,S019960
2010,S019960
2015,S016392
2014,S016392
2013,S016392
2012,S016392
2011,S016392
2014,S020075
2013,S020075
2012,S020075
2011,S020075
2010,S020075
2014,S019907
2013,S019907
2012,S019907
2012,S019907
2011,S019907
2011,S019907
2010,S019907
2010,S019907
2014,S019743
2013,S019743
2012,S019743
2012,S019743
2011,S019743
2011,S019743
2010,S019743
2010,S019743
2009,S019743
2009,S019743
2009,S019743
2016,S025625
2016,S025613
2016,S025626
2014,S022749
2013,S022749
2012,S022749
2015,S025563
2016,S025624
2016,S025614
2014,S022750
2013,S022750
2012,S022750
2016,S025627
2014,S022751
2013,S022751
2012,S022751
2016,S025612
2016,S025586
2016,S025615
2016,S025623
2015,S023015
2014,S023015
2013,S023015
2012,S023015
2015,S020897
2014,S020897
2014,S020897
2013,S020897
2012,S020897
2011,S020897
2013,S012482
2012,S012482
2011,S012482
2011,S012482
2010,S012482
2009,S012482
2008,S012482
2015,S023000
2014,S023000
2013,S023000
2012,S023000
2015,S001193
2015,S001200
2015,S001199
2015,S023024
2014,S023024
2013,S023024
2012,S023024
2015,S025542
2015,S025542
2014,S025542
2014,S025542
2013,S025542
2013,S025542
2015,S023025
2014,S023025
2013,S023025
2012,S023025
2015,S004756
2014,S004756
2013,S004756
2012,S004756
2011,S004756
2010,S004756
2009,S004756
2008,S004756
2012,S018598
2011,S018598
2010,S018598
2012,S018622
2011,S018622
2010,S018622
2012,S018607
2011,S018607
2010,S018607
2012,S018604
2011,S018604
2010,S018604
2015,S017296
2014,S017296
2013,S017296
2012,S017296
2011,S017296
2010,S017296
2015,S023866
2013,S003281
2012,S003281
2011,S003281
2010,S003281
2009,S003281
2008,S003281
2011,S025756
2010,S025756
2009,S025756
2011,S025770
2010,S025770
2009,S025770
2011,S025761
2010,S025761
2009,S025761
2011,S025754
2010,S025754
2009,S025754
2011,S025757
2010,S025757
2009,S025757
2011,S025762
2010,S025762
2009,S025762
2011,S025758
2010,S025758
2009,S025758
2011,S025763
2010,S025763
2009,S025763
2011,S025752
2010,S025752
2009,S025752
2011,S025776
2010,S025776
2009,S025776
2011,S025772
2010,S025772
2009,S025772
2016,S025760
2011,S025760
2010,S025760
2009,S025760
2011,S025764
2010,S025764
2009,S025764
2011,S025775
2010,S025775
2010,S025775
2009,S025775
2009,S025775
2011,S025774
2010,S025774
2009,S025774
2011,S025759
2010,S025759
2009,S025759
2016,S025526
2015,S025526
2014,S025526
2014,S025526
2016,S025518
2016,S025525
2014,S013712
2013,S013712
2012,S013712
2011,S013712
2010,S013712
2009,S013712
2016,S025592
2014,S008060
2013,S008060
2012,S008060
2011,S008060
2010,S008060
2009,S008060
2016,S025483
2012,S021763
2012,S021763
2011,S021763
2011,S021763
2010,S021763
2010,S021763
2012,S019415
2012,S019415
2011,S019415
2010,S019415
2010,S019415
2016,S025475
2012,S020129
2011,S020129
2010,S020129
2012,S018115
2011,S018115
2010,S018115
2012,S018118
2011,S018118
2010,S018118
2012,S023656
2011,S023656
2010,S023656
2012,S021546
2011,S021546
2010,S021546
2012,S021545
2011,S021545
2010,S021545
2012,S021543
2011,S021543
2010,S021543
2012,S021544
2011,S021544
2010,S021544
2012,S017635
2011,S017635
2010,S017635
2012,S017638
2011,S017638
2010,S017638
2012,S017880
2011,S017880
2010,S017880
2012,S017655
2011,S017655
2010,S017655
2012,S017658
2011,S017658
2010,S017658
2012,S017664
2011,S017664
2010,S017664
2012,S017661
2011,S017661
2010,S017661
2015,S025446
2014,S025446
2013,S025446
2012,S025446
2011,S025446
2010,S025446
2015,S021390
2014,S021390
2013,S021390
2012,S021390
2011,S021390
2010,S021390
2012,S023469
2011,S023469
2010,S023469
2012,S017762
2011,S017762
2010,S017762
2015,S022379
2014,S022379
2013,S022379
2012,S022379
2011,S022379
2015,S021389
2014,S021389
2013,S021389
2012,S021389
2011,S021389
2010,S021389
2012,S021525
2012,S021525
2011,S021525
2010,S021525
2012,S023428
2011,S023428
2010,S023428
2014,S014124
2013,S014124
2012,S014124
2011,S014124
2010,S014124
2009,S014124
2014,S014125
2013,S014125
2012,S014125
2011,S014125
2010,S014125
2009,S014125
2015,S024254
2014,S024254
2013,S024254
2016,S025404
2012,S023567
2011,S023567
2010,S023567
2012,S016599
2012,S016599
2011,S016599
2010,S016599
2012,S008119
2012,S023393
2011,S023393
2010,S023393
2012,S023391
2012,S023391
2011,S023391
2010,S023391
2012,S023394
2011,S023394
2010,S023394
2012,S023388
2011,S023388
2010,S023388
2012,S023390
2011,S023390
2010,S023390
2012,S023392
2011,S023392
2010,S023392
2012,S009390
2015,S018449
2014,S018449
2013,S018449
2012,S018449
2011,S018449
2010,S018449
2014,S025394
2013,S025394
2015,S025185
2014,S025185
2013,S025185
2012,S019229
2011,S019229
2010,S019229
2015,S021992
2014,S021992
2013,S021992
2012,S021992
2011,S021992
2010,S021992
2012,S023511
2011,S023511
2010,S023511
2015,S022576
2014,S022576
2013,S022576
2012,S022576
2013,S021167
2012,S017976
2011,S017976
2013,S016396
2010,S016396
2015,S023637
2015,S001901
2014,S001901
2013,S001901
2012,S001901
2011,S001901
2010,S001901
2009,S001901
2008,S001901
2014,S008375
2013,S008375
2012,S008375
2016,S024398
2016,S024398
2015,S024398
2014,S024398
2014,S024398
2013,S024398
2013,S024398
2014,S016496
2013,S016496
2014,S008263
2013,S008263
2012,S008263
2011,S008263
2010,S008263
2009,S008263
2016,S025388
2012,S017989
2011,S017989
2010,S017989
2015,S015325
2014,S015325
2013,S015325
2012,S015325
2011,S015325
2010,S015325
2009,S015325
2015,S015323
2014,S015323
2013,S015323
2012,S015323
2011,S015323
2011,S015323
2010,S015323
2009,S015323
2015,S015324
2014,S015324
2013,S015324
2012,S015324
2011,S015324
2010,S015324
2009,S015324
2015,S015326
2014,S015326
2013,S015326
2012,S015326
2011,S015326
2010,S015326
2009,S015326
2016,S025320
2016,S025342
2015,S025342
2015,S025307
2015,S025306
2015,S025308
2014,S025308
2013,S025308
2009,S009707
2016,S025296
2015,S025292
2016,S025288
2015,S025285
2016,S025286
2016,S025287
2015,S025282
2014,S023009
2013,S023009
2015,S025284
2015,S025284
2014,S025284
2013,S025284
2015,S025278
2015,S025281
2015,S025279
2015,S025280
2015,S025272
2015,S025266
2015,S025266
2014,S025266
2014,S025266
2013,S025266
2015,S025267
2015,S025271
2015,S025271
2014,S025271
2013,S025271
2015,S025265
2016,S025264
2015,S025264
2014,S025264
2013,S025264
2015,S025269
2014,S025269
2013,S025269
2015,S025261
2015,S025261
2014,S025261
2015,S025270
2015,S025258
2015,S025258
2015,S025254
2015,S025254
2014,S025254
2013,S025254
2016,S025257
2015,S025257
2014,S025257
2013,S025257
2015,S025259
2015,S025259
2014,S025259
2013,S025259
2015,S025255
2015,S025252
2015,S025252
2015,S025252
2014,S025252
2014,S025252
2013,S025252
2013,S025252
2015,S025253
2015,S025253
2015,S025253
2014,S025253
2014,S025253
2013,S025253
2013,S025253
2015,S025256
2015,S025256
2014,S025256
2016,S025244
2015,S025244
2014,S025244
2013,S025244
2016,S025245
2015,S025245
2015,S025245
2014,S025245
2014,S025245
2013,S025245
2013,S025245
2015,S025248
2014,S025248
2013,S025248
2015,S025251
2014,S025251
2013,S025251
2013,S025251
2015,S025249
2014,S025249
2015,S025246
2015,S025247
2015,S025243
2015,S025263
2015,S025242
2015,S025250
2014,S025250
2013,S025250
2015,S025235
2014,S022924
2014,S022924
2013,S022924
2013,S022924
2012,S022924
2012,S022924
2015,S025234
2015,S025234
2014,S025234
2013,S025234
2015,S025236
2014,S025236
2013,S025236
2016,S025238
2015,S025238
2013,S025238
2016,S025239
2015,S025239
2013,S025239
2013,S025239
2015,S025240
2016,S025233
2015,S025233
2015,S025231
2015,S025231
2014,S025231
2013,S025231
2015,S025232
2015,S025232
2014,S025232
2013,S025232
2012,S000799
2011,S000799
2010,S000799
2009,S000799
2015,S025237
2015,S025223
2014,S025223
2013,S025223
2015,S025224
2014,S025224
2013,S025224
2016,S025225
2016,S025226
2015,S025222
2015,S025222
2014,S025222
2014,S025222
2013,S025222
2015,S025215
2014,S025215
2013,S025215
2015,S025218
2014,S025218
2013,S025218
2015,S025216
2015,S025216
2015,S025216
2014,S025216
2013,S025216
2015,S025220
2015,S025220
2015,S025220
2015,S025220
2014,S025220
2014,S025220
2013,S025220
2015,S025219
2014,S025219
2013,S025219
2015,S025217
2014,S025217
2013,S025217
2015,S025212
2015,S025212
2015,S025212
2014,S025212
2014,S025212
2013,S025212
2013,S025212
2015,S025213
2015,S025213
2014,S025213
2013,S025213
2015,S025207
2016,S025208
2015,S025208
2016,S025211
2015,S025211
2015,S025211
2014,S025211
2013,S025211
2015,S025205
2016,S025206
2015,S025206
2014,S025206
2013,S025206
2015,S025195
2015,S025195
2015,S025195
2014,S025195
2014,S025195
2014,S025195
2013,S025195
2013,S025195
2015,S025192
2015,S025192
2014,S025192
2013,S025192
2015,S025189
2014,S025189
2013,S025189
2013,S025189
2015,S025190
2015,S025190
2015,S025190
2015,S008654
2014,S008654
2013,S008654
2012,S008654
2012,S008654
2011,S008654
2011,S008654
2010,S008654
2010,S008654
2009,S008654
2008,S008654
2015,S015538
2014,S015538
2013,S015538
2012,S015538
2011,S009021
2010,S009021
2012,S009019
2011,S009019
2010,S009019
2015,S025186
2014,S025186
2013,S025186
2015,S025187
2014,S025187
2013,S025187
2015,S025169
2014,S025169
2013,S025169
2015,S025165
2015,S025171
2015,S025170
2015,S025172
2015,S025174
2015,S025174
2012,S021336
2011,S021336
2010,S021336
2014,S014848
2013,S014848
2012,S014848
2011,S014848
2010,S014848
2009,S014848
2014,S023918
2013,S023918
2012,S023918
2014,S014843
2013,S014843
2012,S014843
2011,S014843
2010,S014843
2009,S014843
2014,S011561
2015,S025162
2014,S014229
2013,S014229
2012,S014229
2011,S014229
2011,S014229
2010,S014229
2009,S014229
2014,S022705
2013,S022705
2012,S022705
2014,S015099
2013,S015099
2012,S015099
2011,S015099
2010,S015099
2009,S015099
2014,S000142
2013,S000142
2012,S000142
2011,S000142
2010,S000142
2009,S000142
2014,S022721
2013,S022721
2012,S022721
2013,S012548
2013,S012548
2012,S012548
2011,S012548
2014,S010309
2013,S010309
2012,S010309
2011,S010309
2010,S010309
2009,S010309
2015,S014358
2014,S014358
2013,S014358
2012,S014358
2011,S014358
2010,S014358
2009,S014358
2014,S014840
2013,S014840
2012,S014840
2011,S014840
2010,S014840
2009,S014840
2014,S023046
2013,S023046
2012,S023046
2014,S007864
2013,S007864
2012,S007864
2011,S007864
2010,S007864
2009,S007864
2015,S025148
2015,S025148
2014,S025148
2013,S025148
2014,S002942
2013,S002942
2012,S002942
2011,S002942
2010,S002942
2009,S002942
2015,S025149
2015,S025149
2014,S025149
2013,S025149
2014,S015855
2013,S015855
2012,S015855
2011,S015855
2010,S015855
2009,S015855
2011,S010775
2010,S010775
2009,S010775
2015,S025141
2014,S025141
2013,S025141
2014,S022953
2013,S022953
2012,S022953
2014,S022823
2013,S022823
2012,S022823
2014,S022802
2013,S022802
2012,S022802
2014,S013257
2013,S013257
2012,S013257
2011,S013257
2010,S013257
2009,S013257
2014,S022822
2013,S022822
2012,S022822
2012,S022822
2014,S000119
2013,S000119
2012,S000119
2012,S000119
2011,S000119
2010,S000119
2009,S000119
2014,S013403
2013,S013403
2012,S013403
2011,S013403
2010,S013403
2009,S013403
2014,S024935
2013,S024935
2012,S024935
2011,S024935
2010,S024935
2009,S024935
2014,S009948
2013,S009948
2012,S009948
2012,S009948
2011,S009948
2010,S009948
2009,S009948
2014,S010259
2013,S010259
2012,S010259
2011,S010259
2010,S010259
2009,S010259
2014,S013986
2013,S013986
2012,S013986
2011,S013986
2010,S013986
2009,S013986
2014,S013366
2013,S013366
2012,S013366
2011,S013366
2010,S013366
2009,S013366
2014,S014564
2013,S014564
2012,S014564
2011,S014564
2010,S014564
2009,S014564
2014,S008545
2013,S008545
2012,S008545
2011,S008545
2010,S008545
2009,S008545
2014,S014385
2013,S014385
2012,S014385
2011,S014385
2010,S014385
2009,S014385
2014,S002658
2011,S002658
2014,S014702
2013,S014702
2012,S014702
2011,S014702
2010,S014702
2009,S014702
2014,S022746
2013,S022746
2012,S022746
2014,S003714
2011,S003714
2010,S003714
2009,S003714
2015,S025132
2014,S013719
2011,S013719
2014,S009744
2013,S009744
2012,S009744
2011,S009744
2010,S009744
2009,S009744
2014,S012973
2014,S012973
2013,S012973
2012,S012973
2011,S012973
2010,S012973
2009,S012973
2014,S001895
2013,S001895
2012,S001895
2011,S001895
2010,S001895
2009,S001895
2015,S025143
2014,S000258
2014,S015089
2013,S015089
2012,S015089
2011,S015089
2011,S015089
2010,S015089
2009,S015089
2016,S025136
2015,S025136
2015,S025136
2015,S025136
2014,S025136
2014,S025136
2012,S017505
2012,S017505
2011,S017505
2011,S017505
2010,S017505
2010,S017505
2015,S025133
2015,S025155
2014,S025155
2015,S025157
2015,S025157
2015,S025139
2015,S025118
2015,S025156
2015,S025156
2015,S025156
2015,S025113
2015,S025113
2014,S025113
2013,S025113
2015,S025116
2015,S025116
2014,S025116
2015,S025037
2015,S025114
2015,S025114
2014,S025114
2013,S025114
2015,S025117
2015,S025117
2014,S025117
2013,S025117
2015,S025094
2016,S025095
2015,S025095
2014,S025095
2013,S025095
2015,S025204
2015,S025120
2014,S025120
2013,S025120
2015,S025119
2014,S025119
2013,S025119
2016,S025066
2015,S025066
2014,S025066
2013,S025066
2015,S025068
2015,S025068
2014,S025068
2013,S025068
2016,S024993
2015,S024993
2014,S024993
2013,S024993
2015,S025038
2015,S025036
2015,S025036
2014,S025036
2013,S025036
2015,S025198
2015,S025198
2015,S025035
2015,S025035
2014,S025035
2013,S025035
2015,S025049
2015,S025127
2015,S025127
2015,S025127
2014,S025127
2015,S025061
2014,S025061
2015,S025158
2015,S025159
2016,S023198
2015,S023198
2014,S023198
2013,S023198
2012,S023198
2012,S023198
2012,S023198
2011,S023198
2011,S023198
2010,S023198
2010,S023198
2014,S002657
2011,S002657
2015,S025013
2015,S025108
2014,S025108
2013,S025108
2015,S025028
2015,S025093
2014,S025093
2013,S025093
2015,S025018
2014,S025018
2013,S025018
2015,S025015
2015,S025015
2014,S025015
2013,S025015
2015,S025024
2014,S025024
2013,S025024
2015,S025109
2014,S025109
2013,S025109
2015,S024940
2014,S024940
2014,S024940
2013,S024940
2015,S024947
2014,S024947
2013,S024947
2015,S025087
2014,S025087
2013,S025087
2015,S024948
2014,S024948
2013,S024948
2015,S024966
2014,S024966
2013,S024966
2015,S025053
2014,S025053
2013,S025053
2015,S024975
2014,S024975
2013,S024975
2015,S024979
2014,S024979
2013,S024979
2015,S025057
2014,S025057
2013,S025057
2015,S024941
2014,S024941
2013,S024941
2015,S025009
2015,S025088
2014,S025088
2013,S025088
2015,S024998
2014,S024998
2013,S024998
2015,S025020
2015,S024937
2014,S024937
2013,S024937
2015,S025010
2015,S024949
2014,S024949
2013,S024949
2015,S025001
2014,S025001
2013,S025001
2015,S025090
2014,S025090
2013,S025090
2015,S024963
2015,S024963
2014,S024963
2013,S024963
2015,S024992
2014,S024992
2013,S024992
2015,S024999
2014,S024999
2013,S024999
2015,S024951
2014,S024951
2013,S024951
2015,S024997
2014,S024997
